start_age,cause,year,number,rate
55,"Legal intervention  [Y35, Y89.0]",2012,0,0
55,"Legal intervention  [Y35, Y89.0]",2013,0,0
55,"Legal intervention  [Y35, Y89.0]",2014,0,0
55,"Legal intervention  [Y35, Y89.0]",2015,0,0
55,"Legal intervention  [Y35, Y89.0]",2016,1,0
55,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2012,85,4
55,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2013,79,3
55,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2014,76,3
55,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2015,61,2
55,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2016,31,1
55,"Operations of war and their sequelae  [Y36, Y89.1]",2012,0,0
55,"Operations of war and their sequelae  [Y36, Y89.1]",2013,0,0
55,"Operations of war and their sequelae  [Y36, Y89.1]",2014,0,0
55,"Operations of war and their sequelae  [Y36, Y89.1]",2015,0,0
55,"Operations of war and their sequelae  [Y36, Y89.1]",2016,0,0
55,"Complications of medical and surgical care  [Y40-Y84, Y88]",2012,9,0
55,"Complications of medical and surgical care  [Y40-Y84, Y88]",2013,4,0
55,"Complications of medical and surgical care  [Y40-Y84, Y88]",2014,4,0
55,"Complications of medical and surgical care  [Y40-Y84, Y88]",2015,10,0
55,"Complications of medical and surgical care  [Y40-Y84, Y88]",2016,9,0
60,"Total, all causes of death  [A00-Y89]",2012,15445,746
60,"Total, all causes of death  [A00-Y89]",2013,15680,743
60,"Total, all causes of death  [A00-Y89]",2014,16251,750
60,"Total, all causes of death  [A00-Y89]",2015,16728,749
60,"Total, all causes of death  [A00-Y89]",2016,16967,738
60,Salmonella infections  [A01-A02],2012,0,0
60,Salmonella infections  [A01-A02],2013,2,0
60,Salmonella infections  [A01-A02],2014,1,0
60,Salmonella infections  [A01-A02],2015,0,0
60,Salmonella infections  [A01-A02],2016,0,0
60,"Shigellosis and amoebiasis  [A03, A06]",2012,0,0
60,"Shigellosis and amoebiasis  [A03, A06]",2013,0,0
60,"Shigellosis and amoebiasis  [A03, A06]",2014,0,0
60,"Shigellosis and amoebiasis  [A03, A06]",2015,0,0
60,"Shigellosis and amoebiasis  [A03, A06]",2016,0,0
60,"Certain other intestinal infections  [A04, A07-A09]",2012,40,2
60,"Certain other intestinal infections  [A04, A07-A09]",2013,30,1
60,"Certain other intestinal infections  [A04, A07-A09]",2014,32,2
60,"Certain other intestinal infections  [A04, A07-A09]",2015,31,1
60,"Certain other intestinal infections  [A04, A07-A09]",2016,24,1
60,Tuberculosis  [A16-A19],2012,5,0
60,Tuberculosis  [A16-A19],2013,3,0
60,Tuberculosis  [A16-A19],2014,2,0
60,Tuberculosis  [A16-A19],2015,5,0
60,Tuberculosis  [A16-A19],2016,8,0
60,Whooping cough  [A37],2012,0,0
60,Whooping cough  [A37],2013,0,0
60,Whooping cough  [A37],2014,0,0
60,Whooping cough  [A37],2015,0,0
60,Whooping cough  [A37],2016,0,0
60,"Scarlet fever and erysipelas  [A38, A46]",2012,0,0
60,"Scarlet fever and erysipelas  [A38, A46]",2013,0,0
60,"Scarlet fever and erysipelas  [A38, A46]",2014,0,0
60,"Scarlet fever and erysipelas  [A38, A46]",2015,0,0
60,"Scarlet fever and erysipelas  [A38, A46]",2016,0,0
60,Meningococcal infection  [A39],2012,1,0
60,Meningococcal infection  [A39],2013,1,0
60,Meningococcal infection  [A39],2014,0,0
60,Meningococcal infection  [A39],2015,2,0
60,Meningococcal infection  [A39],2016,0,0
60,Sepsis  [A40-A41],2012,103,5
60,Sepsis  [A40-A41],2013,114,5
60,Sepsis  [A40-A41],2014,115,5
60,Sepsis  [A40-A41],2015,142,6
60,Sepsis  [A40-A41],2016,98,4
60,Syphilis  [A50-A53],2012,0,0
60,Syphilis  [A50-A53],2013,0,0
60,Syphilis  [A50-A53],2014,0,0
60,Syphilis  [A50-A53],2015,0,0
60,Syphilis  [A50-A53],2016,1,0
60,Acute poliomyelitis  [A80],2012,0,0
60,Acute poliomyelitis  [A80],2013,0,0
60,Acute poliomyelitis  [A80],2014,0,0
60,Acute poliomyelitis  [A80],2015,0,0
60,Acute poliomyelitis  [A80],2016,0,0
60,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2012,0,0
60,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2013,0,0
60,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2014,0,0
60,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2015,0,0
60,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2016,1,0
60,Measles  [B05],2012,0,0
60,Measles  [B05],2013,0,0
60,Measles  [B05],2014,0,0
60,Measles  [B05],2015,0,0
60,Measles  [B05],2016,0,0
60,Viral hepatitis  [B15-B19],2012,94,5
60,Viral hepatitis  [B15-B19],2013,127,6
60,Viral hepatitis  [B15-B19],2014,131,6
60,Viral hepatitis  [B15-B19],2015,117,5
60,Viral hepatitis  [B15-B19],2016,87,4
60,Human immunodeficiency virus [HIV] disease  [B20-B24],2012,24,1
60,Human immunodeficiency virus [HIV] disease  [B20-B24],2013,20,1
60,Human immunodeficiency virus [HIV] disease  [B20-B24],2014,21,1
60,Human immunodeficiency virus [HIV] disease  [B20-B24],2015,18,1
60,Human immunodeficiency virus [HIV] disease  [B20-B24],2016,12,1
60,Malaria  [B50-B54],2012,0,0
60,Malaria  [B50-B54],2013,0,0
60,Malaria  [B50-B54],2014,0,0
60,Malaria  [B50-B54],2015,0,0
60,Malaria  [B50-B54],2016,0,0
60,Other and unspecified infectious and parasitic diseases and their sequelae 27,2012,40,2
60,Other and unspecified infectious and parasitic diseases and their sequelae 27,2013,33,2
60,Other and unspecified infectious and parasitic diseases and their sequelae 27,2014,36,2
60,Other and unspecified infectious and parasitic diseases and their sequelae 27,2015,41,2
60,Other and unspecified infectious and parasitic diseases and their sequelae 27,2016,47,2
60,Malignant neoplasms  [C00-C97],2012,7519,363
60,Malignant neoplasms  [C00-C97],2013,7373,349
60,Malignant neoplasms  [C00-C97],2014,7592,350
60,Malignant neoplasms  [C00-C97],2015,7777,348
60,Malignant neoplasms  [C00-C97],2016,7747,337
60,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2012,83,4
60,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2013,51,2
60,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2014,66,3
60,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2015,76,3
60,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2016,81,4
60,Anaemias  [D50-D64],2012,13,1
60,Anaemias  [D50-D64],2013,12,1
60,Anaemias  [D50-D64],2014,12,1
60,Anaemias  [D50-D64],2015,5,0
60,Anaemias  [D50-D64],2016,17,1
60,Diabetes mellitus  [E10-E14],2012,502,24
60,Diabetes mellitus  [E10-E14],2013,483,23
60,Diabetes mellitus  [E10-E14],2014,506,23
60,Diabetes mellitus  [E10-E14],2015,490,22
60,Diabetes mellitus  [E10-E14],2016,493,21
60,Nutritional deficiencies  [E40-E64],2012,4,0
60,Nutritional deficiencies  [E40-E64],2013,6,0
60,Nutritional deficiencies  [E40-E64],2014,11,1
60,Nutritional deficiencies  [E40-E64],2015,6,0
60,Nutritional deficiencies  [E40-E64],2016,10,0
60,"Meningitis  [G00, G03]",2012,4,0
60,"Meningitis  [G00, G03]",2013,4,0
60,"Meningitis  [G00, G03]",2014,4,0
60,"Meningitis  [G00, G03]",2015,5,0
60,"Meningitis  [G00, G03]",2016,3,0
60,Parkinson's disease  [G20-G21],2012,26,1
60,Parkinson's disease  [G20-G21],2013,24,1
60,Parkinson's disease  [G20-G21],2014,37,2
60,Parkinson's disease  [G20-G21],2015,40,2
60,Parkinson's disease  [G20-G21],2016,34,2
60,Alzheimer's disease  [G30],2012,43,2
60,Alzheimer's disease  [G30],2013,50,2
60,Alzheimer's disease  [G30],2014,41,2
60,Alzheimer's disease  [G30],2015,44,2
60,Alzheimer's disease  [G30],2016,44,2
60,Major cardiovascular diseases  [I00-I78],2012,3264,158
60,Major cardiovascular diseases  [I00-I78],2013,3355,159
60,Major cardiovascular diseases  [I00-I78],2014,3451,159
60,Major cardiovascular diseases  [I00-I78],2015,3515,157
60,Major cardiovascular diseases  [I00-I78],2016,3541,154
60,Other disorders of circulatory system  [I80-I99],2012,29,1
60,Other disorders of circulatory system  [I80-I99],2013,27,1
60,Other disorders of circulatory system  [I80-I99],2014,27,1
60,Other disorders of circulatory system  [I80-I99],2015,33,2
60,Other disorders of circulatory system  [I80-I99],2016,23,1
60,Influenza and pneumonia  [J09-J18],2012,151,7
60,Influenza and pneumonia  [J09-J18],2013,171,8
60,Influenza and pneumonia  [J09-J18],2014,174,8
60,Influenza and pneumonia  [J09-J18],2015,192,9
60,Influenza and pneumonia  [J09-J18],2016,215,9
60,Other acute lower respiratory infections  [J20-J22],2012,3,0
60,Other acute lower respiratory infections  [J20-J22],2013,1,0
60,Other acute lower respiratory infections  [J20-J22],2014,2,0
60,Other acute lower respiratory infections  [J20-J22],2015,2,0
60,Other acute lower respiratory infections  [J20-J22],2016,0,0
60,Chronic lower respiratory diseases  [J40-J47],2012,509,25
60,Chronic lower respiratory diseases  [J40-J47],2013,547,26
60,Chronic lower respiratory diseases  [J40-J47],2014,564,26
60,Chronic lower respiratory diseases  [J40-J47],2015,625,28
60,Chronic lower respiratory diseases  [J40-J47],2016,635,28
60,"Pneumoconioses and chemical effects  [J60-J66, J68]",2012,4,0
60,"Pneumoconioses and chemical effects  [J60-J66, J68]",2013,4,0
60,"Pneumoconioses and chemical effects  [J60-J66, J68]",2014,2,0
60,"Pneumoconioses and chemical effects  [J60-J66, J68]",2015,1,0
60,"Pneumoconioses and chemical effects  [J60-J66, J68]",2016,2,0
60,Pneumonitis due to solids and liquids  [J69],2012,52,3
60,Pneumonitis due to solids and liquids  [J69],2013,30,1
60,Pneumonitis due to solids and liquids  [J69],2014,31,1
60,Pneumonitis due to solids and liquids  [J69],2015,32,1
60,Pneumonitis due to solids and liquids  [J69],2016,42,2
60,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2012,165,8
60,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2013,151,7
60,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2014,171,8
60,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2015,179,8
60,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2016,170,7
60,Peptic ulcer  [K25-K28],2012,29,1
60,Peptic ulcer  [K25-K28],2013,38,2
60,Peptic ulcer  [K25-K28],2014,27,1
60,Peptic ulcer  [K25-K28],2015,23,1
60,Peptic ulcer  [K25-K28],2016,25,1
60,Diseases of appendix  [K35-K38],2012,3,0
60,Diseases of appendix  [K35-K38],2013,2,0
60,Diseases of appendix  [K35-K38],2014,3,0
60,Diseases of appendix  [K35-K38],2015,3,0
60,Diseases of appendix  [K35-K38],2016,3,0
60,Hernia  [K40-K46],2012,13,1
60,Hernia  [K40-K46],2013,12,1
60,Hernia  [K40-K46],2014,12,1
60,Hernia  [K40-K46],2015,14,1
60,Hernia  [K40-K46],2016,16,1
60,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2012,425,21
60,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2013,461,22
60,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2014,508,23
60,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2015,524,24
60,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2016,476,21
60,Cholelithiasis and other disorders of gallbladder  [K80-K82],2012,18,1
60,Cholelithiasis and other disorders of gallbladder  [K80-K82],2013,15,1
60,Cholelithiasis and other disorders of gallbladder  [K80-K82],2014,16,1
60,Cholelithiasis and other disorders of gallbladder  [K80-K82],2015,13,1
60,Cholelithiasis and other disorders of gallbladder  [K80-K82],2016,15,1
60,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2012,87,4
60,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2013,116,6
60,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2014,101,5
60,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2015,92,4
60,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2016,96,4
60,"Infections of kidney  [N10-N12, N13.6, N15.1]",2012,6,0
60,"Infections of kidney  [N10-N12, N13.6, N15.1]",2013,4,0
60,"Infections of kidney  [N10-N12, N13.6, N15.1]",2014,5,0
60,"Infections of kidney  [N10-N12, N13.6, N15.1]",2015,4,0
60,"Infections of kidney  [N10-N12, N13.6, N15.1]",2016,8,0
60,Hyperplasia of prostate  [N40],2012,2,0
60,Hyperplasia of prostate  [N40],2013,3,0
60,Hyperplasia of prostate  [N40],2014,1,0
60,Hyperplasia of prostate  [N40],2015,2,0
60,Hyperplasia of prostate  [N40],2016,0,0
60,Inflammatory diseases of female pelvic organs  [N70-N76],2012,1,0
60,Inflammatory diseases of female pelvic organs  [N70-N76],2013,1,0
60,Inflammatory diseases of female pelvic organs  [N70-N76],2014,1,0
60,Inflammatory diseases of female pelvic organs  [N70-N76],2015,5,0
60,Inflammatory diseases of female pelvic organs  [N70-N76],2016,1,0
60,"Pregnancy, childbirth and the puerperium  [O00-O99]",2012,0,0
60,"Pregnancy, childbirth and the puerperium  [O00-O99]",2013,0,0
60,"Pregnancy, childbirth and the puerperium  [O00-O99]",2014,0,0
60,"Pregnancy, childbirth and the puerperium  [O00-O99]",2015,0,0
60,"Pregnancy, childbirth and the puerperium  [O00-O99]",2016,0,0
60,Certain conditions originating in the perinatal period  [P00-P96],2012,0,0
60,Certain conditions originating in the perinatal period  [P00-P96],2013,0,0
60,Certain conditions originating in the perinatal period  [P00-P96],2014,0,0
60,Certain conditions originating in the perinatal period  [P00-P96],2015,0,0
60,Certain conditions originating in the perinatal period  [P00-P96],2016,1,0
60,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2012,42,2
60,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2013,65,3
60,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2014,78,4
60,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2015,70,3
60,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2016,84,4
60,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2012,77,4
60,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2013,100,5
60,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2014,130,6
60,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2015,197,9
60,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2016,398,17
60,All other diseases (residual) 28,2012,1239,60
60,All other diseases (residual) 28,2013,1292,61
60,All other diseases (residual) 28,2014,1401,65
60,All other diseases (residual) 28,2015,1439,64
60,All other diseases (residual) 28,2016,1547,67
60,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2012,474,23
60,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2013,557,26
60,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2014,546,25
60,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2015,547,25
60,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2016,605,26
60,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2012,277,13
60,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2013,305,15
60,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2014,312,14
60,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2015,355,16
60,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2016,307,13
60,"Assault (homicide)  [X85-Y09, Y87.1]",2012,17,1
60,"Assault (homicide)  [X85-Y09, Y87.1]",2013,18,1
60,"Assault (homicide)  [X85-Y09, Y87.1]",2014,18,1
60,"Assault (homicide)  [X85-Y09, Y87.1]",2015,21,1
60,"Assault (homicide)  [X85-Y09, Y87.1]",2016,14,1
60,"Legal intervention  [Y35, Y89.0]",2012,0,0
60,"Legal intervention  [Y35, Y89.0]",2013,0,0
60,"Legal intervention  [Y35, Y89.0]",2014,0,0
60,"Legal intervention  [Y35, Y89.0]",2015,0,0
60,"Legal intervention  [Y35, Y89.0]",2016,0,0
60,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2012,47,2
60,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2013,59,3
60,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2014,56,3
60,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2015,34,2
60,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2016,21,1
60,"Operations of war and their sequelae  [Y36, Y89.1]",2012,0,0
60,"Operations of war and their sequelae  [Y36, Y89.1]",2013,0,0
60,"Operations of war and their sequelae  [Y36, Y89.1]",2014,0,0
60,"Operations of war and their sequelae  [Y36, Y89.1]",2015,0,0
60,"Operations of war and their sequelae  [Y36, Y89.1]",2016,0,0
60,"Complications of medical and surgical care  [Y40-Y84, Y88]",2012,10,1
60,"Complications of medical and surgical care  [Y40-Y84, Y88]",2013,13,1
60,"Complications of medical and surgical care  [Y40-Y84, Y88]",2014,7,0
60,"Complications of medical and surgical care  [Y40-Y84, Y88]",2015,7,0
60,"Complications of medical and surgical care  [Y40-Y84, Y88]",2016,15,1
65,"Total, all causes of death  [A00-Y89]",2012,19092,1159
65,"Total, all causes of death  [A00-Y89]",2013,19908,1139
65,"Total, all causes of death  [A00-Y89]",2014,20632,1126
65,"Total, all causes of death  [A00-Y89]",2015,21496,1125
65,"Total, all causes of death  [A00-Y89]",2016,22373,1132
65,Salmonella infections  [A01-A02],2012,1,0
65,Salmonella infections  [A01-A02],2013,1,0
65,Salmonella infections  [A01-A02],2014,1,0
65,Salmonella infections  [A01-A02],2015,2,0
65,Salmonella infections  [A01-A02],2016,0,0
65,"Shigellosis and amoebiasis  [A03, A06]",2012,0,0
65,"Shigellosis and amoebiasis  [A03, A06]",2013,0,0
65,"Shigellosis and amoebiasis  [A03, A06]",2014,0,0
65,"Shigellosis and amoebiasis  [A03, A06]",2015,0,0
65,"Shigellosis and amoebiasis  [A03, A06]",2016,0,0
65,"Certain other intestinal infections  [A04, A07-A09]",2012,75,5
65,"Certain other intestinal infections  [A04, A07-A09]",2013,44,3
65,"Certain other intestinal infections  [A04, A07-A09]",2014,51,3
65,"Certain other intestinal infections  [A04, A07-A09]",2015,39,2
65,"Certain other intestinal infections  [A04, A07-A09]",2016,49,3
65,Tuberculosis  [A16-A19],2012,5,0
65,Tuberculosis  [A16-A19],2013,7,0
65,Tuberculosis  [A16-A19],2014,6,0
65,Tuberculosis  [A16-A19],2015,12,1
65,Tuberculosis  [A16-A19],2016,7,0
65,Whooping cough  [A37],2012,0,0
65,Whooping cough  [A37],2013,0,0
